c1,l1,c2,l2,c3,l3,cost
22.058198174026945,27.012396964555005,14.015992102149001,44.34049812504877,13.12052973727373,47.98160296905463,43.009079973631145
20.20669570831153,30.983519949049402,11.581168808144877,43.287639969521045,12.14575108638517,46.97682744117296,122.29253316482398
22.962560603807717,26.698893233174555,11.722174908177422,47.950241950195746,9.128264888873654,48.12339391524379,120.8483942960085
18.673062272396976,30.607255140893074,11.357842841528988,46.46140836884578,13.055801581977553,48.14282414264317,92.92272278945202
22.525223484183066,27.334590911958784,11.60036138628435,42.74533814739061,9.082083599778292,46.74442815332173,137.0565861305756
19.243563536383547,30.934451990964817,14.198625802210739,48.166854227510406,9.20857375835958,45.97633461335353,280.6157906816219
17.46246693731166,26.058124868366015,14.658830268531577,44.3172394928901,13.18919567666574,47.77985147309646,156.4245222674562
22.61581714899018,25.462880257616128,13.975020443051372,48.15013806172292,9.073513496767271,45.7239702414093,236.6461723204158
21.89752879385226,28.888247606454,10.439082015035245,44.61652733903593,9.53703622615432,48.9947894584399,175.62275041759312
19.468395350734223,30.651775031195136,13.531194271703008,46.5739427420304,10.780081581443046,47.532240730315955,98.81192539302961
18.604463372414532,28.02597121225479,10.102119190080234,44.25108751741415,12.706415315838516,47.15442167462894,209.62615262443185
19.116166972372994,26.190103907879962,10.365613848418908,47.034887065686746,9.954050535154483,48.00589127256948,98.20322401211202
19.451287766453397,30.62133297534773,9.438249382397586,44.840875461995466,14.804979353728609,47.63519081294484,364.50939094012404
19.13683138062984,28.387417680344022,14.781651378749405,46.00696295393009,11.90592745628475,49.78212487128624,125.40774057309747
19.785429966680248,27.83596570736584,10.449456028467594,45.55966493450864,9.85618408183926,46.346539277818685,117.44956558711202
18.523059359175704,29.73398502680423,13.730024360532857,45.08650488806034,11.252052482512688,48.34299844956363,57.04552301169774
18.16106816519335,29.065386982761044,13.258700184121368,45.16027797712396,13.753092189868957,45.02907472312166,37.722760868924496
20.66763865190033,29.892897833968817,15.145985604682885,44.50722119001559,14.717153574804897,46.3051132606577,96.85873597911896
17.328561753589074,26.1898830507848,10.12274831852858,47.510072303393066,9.74094399844909,48.498658855836744,124.7661842179964
22.34834710904902,28.496284915854915,10.974575337049197,47.30643002767961,11.555943463050875,46.13298263438303,91.76411724829548
21.49169569344236,29.3830946479968,13.616316549036537,45.49459139043961,10.211219391741999,47.41098352050443,112.22366960373805
18.52717632753777,26.943177242185623,14.333665558984746,46.56871551591804,9.225517349135842,47.100917394846455,203.15754113992983
17.910704052380837,25.144898860281018,12.032969771791088,44.77712667747667,12.71891032614528,46.92662292725282,42.94820637056581
19.460128957785848,27.858455544930838,10.221525758245253,43.87555044075321,11.427661855132847,46.503987267541206,160.62907702357532
20.915357629984374,27.038262811427128,10.04507518760029,45.68714456753493,10.80346835729692,44.5692534510486,160.26549385547835
21.98195214449484,27.77965804100285,14.840130008991817,47.72363580667021,12.158616536707278,45.026347938921695,121.7211676494332
22.692686530419344,28.946739781121625,10.328343651451618,44.838460436165875,13.953687476071124,44.41359426272061,229.34529959350763
21.686970436800145,30.82850791941681,12.122333109343636,42.832779150131245,10.756615628770517,49.2617741304192,101.19615719228675
21.586944281223765,30.804125681098466,12.2500219040715,45.87350207085946,10.921512480566737,47.61524995793867,74.92736353957432
18.15824332784167,27.572809296335187,13.840726643062006,47.19671532087446,10.896652483170271,43.96077266795618,129.22274286217885
18.37900636726356,25.094759427997612,11.397274506537109,44.44071149257638,10.38726972015491,43.82477426625497,76.93446331939437
19.49620076642401,27.679439846948927,13.705673437111482,47.42121492988334,11.407131260955605,46.82740466368704,73.42313523258717
22.106675521774974,25.166445981327314,9.928172075463639,48.15449812036037,10.38692983850738,48.549411209947024,147.0367834617236
20.848789130586848,28.50616990708545,9.868480244927314,45.813804132447196,14.256071408914883,46.59876242274999,263.65231376252024
20.737178774255128,30.1933406955485,11.80011587302653,43.01227485217035,11.555758342953684,45.77922570931868,105.19901484420957
17.09770207848708,25.492531518955193,9.548260577701008,46.47687847790082,14.911647759404303,47.83186098673123,337.656311488019
18.106524293246373,30.391831648429495,11.594683652383496,44.97998926375233,14.122489705521735,46.75130400663429,107.92108035229299
18.290529973594168,27.668889538246276,11.966898529300783,45.00235612659908,12.275163008950233,46.07115575865577,20.27616174393397
17.117696914422083,26.594637713102628,13.709376734901932,47.55519801244737,14.07036876312534,48.84796898343748,139.70272140779159
20.44590247586323,30.802395639197766,9.452025756064952,44.48256447162957,9.749822710260233,46.47440332086458,286.899159257956
17.215840599145565,27.98126678098236,9.58809936287439,45.44840618648871,9.62648910682597,44.73547322391106,198.8184675605515
21.89977656759394,29.05277059687321,10.910197527018179,44.00320789064759,12.385617515577428,47.42308492387268,144.97656091922875
21.488587784421803,28.510000969186034,12.241705393993684,47.520580074177616,14.522239961865203,45.17878011274197,31.48462579058945
20.20821814065966,26.94955707593569,12.392402491880722,47.01651306387781,11.91313640798694,45.161689487454176,14.183092235467532
21.42345108453541,26.074379115460367,15.272677580849106,47.55411795117747,13.1634524379754,47.173343425720404,134.83085963646377
19.733350486752595,26.673288212814356,12.393117991629438,43.817047218023,10.350257231569575,46.94583151468437,28.925905613873233
20.381886712634277,30.030251244152193,10.389021714910156,43.41678609208465,10.229850076649283,46.1499741679494,192.19205946476893
20.784311935166826,25.793424698471068,9.603017581806885,43.093752344435316,9.691144451978104,44.21947727930225,245.82985748198612
22.20956138349472,29.906320471567053,10.741329863610087,44.06875369186402,9.539727474838177,47.00325175991334,203.1724597587106
21.551442869823504,27.639019081425072,15.301749227306546,46.66992145064349,11.429583864615728,48.514437498599186,140.0414347758543
21.23347330784648,30.54536007734048,13.15803001855203,47.14448828370499,12.244605147669906,46.12925343445265,58.48461816530243
17.64945589290048,28.207284866559437,15.01601225676469,42.8701741036029,11.90179622472986,45.132773642587196,112.93929166827442
18.626237225757656,27.695983059287858,14.036882170709337,46.23452318989124,14.186469347260482,48.354305586883115,97.49849439080958
20.852474048869865,28.759085900277142,9.99038822557114,45.40159428790468,13.528235528576918,44.35013483012086,233.61840865853753
19.348462763927063,28.34691233049988,14.603405754462619,45.8768422169591,12.117196162514627,45.39534613399576,97.03369078167995
19.394255920325598,28.904531790944546,14.192189972353605,44.35981006960452,13.737168328754159,45.73974740585363,54.28459751124783
22.514459631950206,26.622410586642093,13.15820699638071,44.34927326288802,12.305585583777624,47.633858132130555,11.898260192400967
17.39342750560733,27.755615608967656,13.494161580632959,44.21692914315982,12.399611917774811,47.077187190156295,66.98619747579761
18.16966117090919,28.01113011340395,11.072829525773537,47.98439403645864,11.903741491499904,49.574888898320026,62.768656794520744
17.745634876567845,26.482148388171105,15.006031174165258,48.42139554902346,9.607035212044996,49.14559695658427,252.31920507955778
19.534639329727973,28.641564649297536,11.278625312812958,48.15177093418267,9.921124072641845,46.38632544065563,95.76137972006892
19.749203846530662,28.068490503583412,11.170620576356185,45.32298600964956,13.815898253832094,45.33513396446657,104.51750907444372
20.31542946700833,29.792399882295626,12.807314501867573,44.08267773497942,13.25312068022912,48.16235106340895,38.29179887290047
17.530651149304877,27.04790088310203,14.900679448907935,47.76658043710537,11.671647108459013,48.424769370419895,203.16075583801708
21.456102744635352,28.351090525960878,11.865555712138136,43.41261778677936,9.457197026071242,44.63550018713311,158.01478220775
20.486625585552133,29.310093327465907,9.547801332835881,43.220219706051864,12.531696950651126,45.76143349286445,298.86011016137184
20.771084793794635,29.69166964335922,9.769158751500086,47.955473416267395,13.066669716692221,49.50947569980797,224.66997687755665
22.21137294392407,26.019372632181287,12.618108143236434,45.91197789012395,13.531741553434266,45.388342165712814,3.664024902672928
20.76159114476677,30.31878128457504,12.704485217080702,46.96866668231887,10.686077112681444,48.57026362764603,59.75084376614909
22.153443460252266,27.936172114042748,13.830690761333411,44.061005862812735,14.192841628752024,47.93902946480348,50.360127894730645
21.472410614450382,26.41242597767967,11.98293622061275,46.219880233231066,14.400613821806008,49.26076215641535,83.90395615742287
22.232610884678362,25.194484999736787,14.887176682280554,47.67239014984727,10.380516103962279,45.484975808631226,185.9290392786386
20.45661595655247,30.120765381573396,12.33132768804442,44.22722373488156,10.694180591411058,46.975683525995194,60.2662177628128
18.94487646356568,25.33063782549285,12.66357067507269,47.9612541618617,11.731297962878244,45.16201494666495,58.820228519240146
17.825987102919367,25.226180353773074,12.539452654110072,46.448489243854006,9.230251351033704,47.775344555607475,122.5452168248181
22.04577666650423,28.192391304662138,14.631072698826863,44.04212274338087,14.017571950544799,45.25040033711857,54.08414812580896
17.676617171266958,28.395685694186636,10.178315867158979,45.60209281282467,10.812156477116302,49.615373271226936,133.416835836782
19.093033641291644,26.23205587351311,11.19045690729963,43.893829123064364,13.580146699462633,45.18376336847861,108.7871361317406
20.01736740996667,29.821693586817982,11.4659118388861,43.48966065454503,12.085739392141674,45.496416578600126,101.91012429263489
21.928461853862792,30.015383569176233,10.580367151358804,45.09572153412919,12.518695380591602,47.997749523231306,184.4967349523623
17.199673485973126,29.599728293267404,11.83040443378979,48.09830033903069,9.85347799990333,47.11578536018744,96.704881882119
21.28294529262351,29.08338574634964,14.077785684387473,45.105418640280575,10.171798835891531,44.7809434590422,168.60128927796165
22.61816679899338,28.249542872007012,12.950215742549508,46.57938451268393,14.23450079762749,48.27238791260578,40.61829236551887
18.178302762286695,26.41805127365739,13.799551825991921,47.20231633776772,14.302281074039193,45.98999716884845,100.13720708335796
18.92965809449755,30.058802566739754,10.924185746216738,46.37782074119741,10.905225750014267,49.40210144183547,73.34303071864043
21.376016962535584,27.992615747392346,14.299555054820807,45.05033938032951,9.61808514371585,44.916119674623424,209.25356935917142
17.849531678330592,26.268243074157418,12.686265035326192,43.151654956578625,11.734368995038409,47.748425423577046,27.88224431437836
20.92887464964288,29.26770908965174,12.662484710526183,47.320891790168794,9.055475623543995,47.03962727895451,192.9535983453099
17.46538656588852,28.657894541197532,9.893009112500977,43.087308871428405,11.65049292993428,46.596679349485,216.7424681737524
19.052987478622427,28.374784111495433,9.711784146945227,44.9664057301852,14.425278869699557,47.92869821899475,311.72441895106164
20.529387402214784,28.727709445146665,11.360701984819382,47.759488403108804,13.944024846134209,44.064347092466846,78.07401837243177
20.99839108889325,29.422165092364093,13.580527829299392,48.028155429512225,12.323987744163386,46.62529015194898,55.34475216221386
22.16472325154199,29.457761684465712,10.328374479874341,44.41100376696571,14.239726145959224,46.022142813326184,245.68268991932138
22.45135210774233,26.976240310849025,12.465639127740598,43.07888816650194,9.348217127009189,48.31364471904131,82.64445920972051
20.105415063675277,26.546493833753566,14.333607670412864,47.55318988304084,14.467261649949734,44.644064436530385,81.73155989665696
19.091590282468662,29.833721968697713,11.803192128991414,44.519262755550045,12.792751132028332,47.90323419708538,64.11129421648462
17.708564796103563,29.626299182184287,15.082363181386466,46.67420001613533,10.053145576857402,49.54108184988502,200.3007550381941
20.106534259827846,30.842780280681197,9.371996107555479,45.587627258502664,9.106790762536303,45.481109933931975,311.2601246610394
22.03823914416804,27.014969198445545,12.916793398177632,47.95026816270644,11.398110825521709,48.75901489994807,29.00164894096138
22.136080042061757,28.82174188195065,14.49437031948822,45.01580739868464,9.238190481302432,49.04450547429842,205.3522436545846
19.810967346754115,30.47209139799463,11.775625345364187,44.06697419952361,9.815053415178154,48.83367588199381,84.13887836003403
17.872766942911145,28.062259152075807,9.508493785371607,47.792164003820666,9.149153864685287,45.16530853838455,210.1206293746951
17.594801964426036,30.925852242081895,10.471532026862166,42.53981248285089,11.738190237685563,44.64619408971444,187.96410153400103
17.082998331977723,29.674466395611596,12.288876049003512,42.62773558817952,10.033656059353458,45.476617343106206,88.02126566106811
20.102300342014143,28.016824460091303,14.095824983002052,46.95279957739376,10.222143110546577,48.24584480965903,119.85452154888162
21.98878366696243,25.807611654410778,14.77748820214515,42.82559642445266,9.741111409654396,45.01599561350468,171.27464746554352
19.301054386744674,28.665373887572443,11.64567757847067,43.11874252134476,12.602970520058022,45.77739070340381,63.052157664112414
22.86787984164946,26.559738231579118,10.109689001480069,44.445431663633975,12.548991130460323,49.58559822843366,228.18779737656587
22.89067645216393,25.801388892457165,12.341056504312288,45.97792185613341,9.273483324182674,45.10928139462045,150.73117597386107
17.73712243232996,26.365150741641838,9.694324187421543,43.25214236012937,14.05683167634706,45.21852158902158,323.04726376278484
20.430028026423514,27.428940684536972,12.306073468772976,46.36824729419127,9.41396903576321,44.671449992364664,156.1626482431945
17.239238662366322,29.254388268552106,11.908041595104162,44.75892061279266,10.437576257001998,43.94856304609734,101.18172809475493
20.203781434295866,27.58249161040555,11.889980182065425,47.917718264180806,13.757118978399324,43.833710714260135,22.369883664073768
19.7332928864916,26.7473004149639,12.29063622541663,43.26356355901127,11.727149382925992,45.26396317739936,4.795744833274096
18.868476272293147,28.78517421607656,10.855215971575365,43.81423130998348,9.94011617554433,44.3260493869675,120.32852866821304
21.02537938136511,28.631209402058392,12.714399170115522,45.687322865300146,11.960617012704576,46.48971743749432,12.597779677350388
19.134255090213426,26.606090277588592,14.407384916318879,43.659707894172655,12.623719725613205,46.841871112719105,77.83380533858764
19.66007233741433,29.97313949379584,13.075403411867441,43.36337970683176,12.77127765525741,45.326480093583505,35.52416348897044
19.537237692929537,28.56484898182718,12.067720443152155,48.43379325996104,14.960112349513738,45.947707536207794,43.66030581457071
18.895842157439443,25.05106022142365,15.090632974316453,47.79509483450711,12.215631743671375,45.19282016604994,191.43588458458518
20.53416910623083,29.5948856818826,13.715644680088111,42.71071283142731,14.91250982110308,49.229678604022595,101.65472784017531
21.17428815683099,28.81589180375398,11.401620208842449,45.493944556350975,14.101850794119667,49.35556736752674,131.5438061992117
20.61777284678049,28.939966172179254,14.73466781542158,43.23426616929212,14.168525482578628,46.40572681274071,72.83502269741513
19.52072139399507,29.281168389571594,10.331216650868157,43.93106954508168,11.523702591785966,47.86291059835663,165.94870055084232
17.182129140188437,28.84388151142205,11.137559624688665,44.060512221435985,11.563117499474671,44.171685343619586,70.6140756892454
21.700422603570324,30.674720529226477,14.870915296005949,45.936113130564145,10.047533849959617,43.9988561253524,271.97026722836006
19.427011101824196,26.347360965061743,10.030826136364702,46.80907380128175,14.26616244758254,45.48601849888799,222.7950174392794
18.07819005140924,25.568237778205688,10.492907181030743,43.7984712071517,14.29640070939651,45.764275731923355,215.0943737761612
18.24176462113695,26.488828568562457,14.529746894172984,45.8320666364061,10.870850290522853,44.66848548289784,139.52420993801724
20.88877693756592,28.864744855704025,13.291890039210479,45.499111679813154,9.40764749738305,43.910539059953244,227.0217104370004
21.195015962355022,25.217604146892057,14.910031862964273,46.77423606447894,10.197593272702216,44.31077240482813,215.810220919339
21.61473883353693,29.41841233846761,9.660720308893165,46.73387064384295,10.756549482252227,46.21293486074053,230.19284657217057
22.32407747961876,29.26871445240969,14.348198871600168,45.6521198219032,14.57252939903724,45.070931571070545,64.46539458533204
19.806135110451734,27.92821832987162,10.082680780223523,43.012662846803956,9.847250470236155,47.858124174593186,181.31841714603144
22.190652313556107,27.990090497524058,12.708985198072913,47.457663764720614,14.92973737836069,44.761056182818294,16.06049552678126
20.853664561365306,25.760576012043757,11.460843188556659,47.78669273189202,13.778716489735752,47.78538190028525,65.43295390239459
19.084001882820925,27.42984808768583,14.971997607592794,46.29809743764312,14.935865676896071,46.14453338129074,124.58029884168522
21.940658701859157,27.51564227896162,13.283158496408511,47.545686580665546,12.251178662718715,47.70640437910274,24.385163607912986
22.016204101115353,30.318531353010652,12.677044319072046,47.04873308578916,12.596685405004967,48.15100919665593,37.74318120391255
19.117161653305573,26.03755964165224,15.339927326939975,46.60675000471645,10.234513560757527,44.32791991142828,265.3897352211649
20.57251247809807,28.79658891970753,14.164591646691221,45.028623721880145,10.301899607710642,45.93064108100251,136.5856469033656
20.02489849011842,25.388566916097496,10.25180457429883,46.10510390907792,12.61306834730435,48.256100909844236,171.8680886293793
22.584966216717273,29.02488283787524,11.457392865955642,46.501388721221225,10.326289359195231,47.570325648312746,87.94859259426008
20.843864697849533,25.1006015016789,11.86570823454971,46.34410151947322,14.714947308784723,48.49585257837121,87.96378936031259
19.298067455314502,27.627970648081973,13.051104405510333,44.902947957558624,10.5096882503172,45.94081551278318,57.30686556877187
17.16359028526437,26.453039568839028,10.986893259849248,43.98997283721641,13.439259018873987,47.24475720660844,147.1765719046249
19.995256265067418,25.184380203663974,10.500940027799256,44.85860924986599,12.549301849776647,46.04666163711091,138.5342966385617
22.61492156020327,29.90103725650523,9.391621104416537,45.73245583648023,11.270583801983065,48.81900847800805,293.4479079269461
19.11313278384604,28.947159302918053,10.691991354703443,43.96849806037267,11.579998239570251,44.23611663567935,128.34935813592452
19.053834468150548,28.894053048556426,11.22420622852154,45.07580404487994,10.282637314224319,47.23117726744828,59.392729730364906
19.427613421284736,30.616475657855737,10.03465107586823,47.57160075573425,10.236817785004696,47.02840480411961,169.12981645011075
19.09446555327441,28.581359352004718,11.354355898768855,45.10233927059276,14.185445359158354,43.97291044855148,100.47744696795552
18.393366740017957,27.58875268021842,12.277886681213591,47.02105533653053,10.772881299774898,46.49338321338242,45.35165031974523
17.99175176655873,29.83527752875913,14.80602753879425,44.97106623122161,14.775494290074885,46.58461550848911,110.32650488859792
18.232905866213077,30.291316843207973,15.010168965463123,44.384190468476646,11.894762352376057,48.13963014266709,117.29788577126507
20.45144382842646,28.416426582431964,12.255462859471542,42.74330825872575,12.784196983007067,49.618603390086584,65.59670162482018
22.93098124773085,26.130864559599562,9.362567113330993,45.36598270939973,14.074635672046746,49.63608374360525,364.8027328379949
21.66970214040456,27.91749869554148,11.800812167237304,47.750093654210104,10.324900710911715,46.063201922327686,75.9200509823592
18.299021076324355,26.535161960297344,10.984145894449638,47.537624904211825,12.504598944428663,44.07810056573343,60.47281485961525
18.114074784810217,26.557487432519274,11.792970512912845,46.29963791934044,10.398690054184762,46.61606570569435,54.44917558940017
22.85286917802808,27.093623421077,12.753538597617549,47.473737798806866,12.287081017103738,44.47426205843219,18.692021884338697
21.37219189628289,25.340699003736013,13.84891111504874,44.93076262780242,13.262715378069483,45.29740670908141,30.161471199797088
21.460985771579814,28.347664923020393,14.498605948880638,45.11116777362242,12.773180625883555,46.252194793232256,53.14002147486336
18.70079472128472,28.489312048887943,11.175229659260062,46.09142893100762,14.198266802982545,45.11675708481391,105.00496155124543
20.884793875255973,27.797971922432907,12.92491259822215,44.02473464627403,11.983786158914704,47.94888738884437,5.607529834401808
20.915254439744782,29.096694522470763,14.685833422654541,47.2473778624542,11.150262909851088,49.756750455285214,121.61300849972496
19.793808145296325,27.43516519809024,12.473123636457748,45.06367916298015,14.500073241958017,49.59039076711656,90.01724050142978
17.31499743724765,25.6983404275274,12.115908890060222,44.9877289446295,12.868848610536125,47.88285143411292,53.5449702995227
19.857329545339645,29.4581266611579,9.968499567237798,42.575264380450925,10.95397349488909,47.275642732725956,232.06701122859755
18.62622868834108,27.429386174120506,11.184795139866335,42.72477184447755,13.105709044145534,48.35827779163075,138.347660206655
19.271802577913512,27.54089239202801,14.238937686270027,46.137992421279996,14.500576517259287,43.91584936519464,67.47430364665186
21.76841967085973,26.570681263973917,12.863597274520878,43.57790187877987,10.747361758453774,49.77990363006557,13.682223877170363
18.30284673694772,29.95318164996808,13.702808146964962,42.60523749607123,9.352378571548996,49.12142100892714,114.21296863733853
20.46420509413474,27.323921368306433,10.268080335753178,43.642033005222416,9.109823768313245,44.67984405720908,193.72649673279437
21.36345438986823,30.862963148647232,10.221547306047315,45.57081435389598,14.827512632052528,48.46224885984252,273.5897036710409
22.579770514686945,25.889732642088692,12.067851850415067,47.947428534249006,13.103808097050006,44.36835558569276,6.4296666130431515
20.341402407244043,28.56762824192375,14.261045512160166,47.96018968734143,9.297345262342954,44.82395616471081,277.6217993626631
17.352287324530593,27.564716066269344,14.57840916182695,48.489636036615124,14.227325090901566,49.07398142367524,181.3701026278255
17.205125034792818,27.298248357044944,11.131685961902948,48.09755656781,9.534624552778123,44.42888698984745,140.22489870187803
22.903346558348108,28.64004942243151,13.646349016226097,46.74974920641958,13.309846218442718,47.81730448056396,32.92669077987969
19.80709499105079,25.32913587402626,12.090809923705674,43.560467329757174,14.08447677389152,44.08024771561355,46.9841499013029
18.950901551350718,29.32247786010305,10.013331764485073,43.15712692290612,14.063204487967255,48.604648034572676,296.1472094840115
18.007248317307337,29.091894669513945,13.366290060375087,46.9995916651934,10.301342019133758,46.9807353546945,103.36818277382315
19.48987045949421,28.956132557416105,10.522002070740784,43.252748933291485,14.382281219998736,44.55573346962156,225.0340763480303
18.421716853544453,29.944784754933735,12.275914586002868,48.067489680974475,9.635424459801527,46.11365417877159,149.73394728432328
20.868118764377545,30.188856382038843,13.698644935355333,47.060947329338056,13.468353351840108,46.629010035678476,50.11041581880207
17.066084485652258,28.15645957235455,11.515748375977385,48.10419039069819,10.899376289971219,44.17681408440568,86.98315959503739
18.005569293211906,26.37386001187397,12.69709639330798,43.87661674746989,9.317969612081667,47.59275170029217,91.46409126356443
19.828537071749466,30.446934420941545,15.289333943444824,44.935402795269056,12.28206846064004,47.69819691706617,121.92413530995151
22.763576970389682,29.498424993329664,9.793993278639599,43.04515768573476,13.105186893316086,45.52019101611333,309.8509796217963
19.869512992394775,28.437897145441276,10.299276257071101,44.768760080646324,11.61087475796326,44.47148524988935,157.58237337586525
21.234188524356814,28.027682645168685,13.62719600367576,47.3337711053528,10.499921028093834,48.00693278110669,84.79145092544505
19.14627316705582,29.70224694586465,12.840984076783776,43.62115668270802,12.310182422786113,43.86791331862286,50.210356554259015
18.60880208888417,29.410632715255396,14.007517256103863,47.38747220809629,9.905343276204418,48.75581140734017,145.6368694601333
22.73117866324283,29.085211316079175,11.887524174682238,44.70456819457676,12.70633885702057,45.55164923927441,83.1705243652467
20.760620956289063,27.846576654020318,12.985241187890622,46.66260042664547,11.198853843195154,45.476648089482495,48.79313220177456
20.36083846840753,26.86999699440968,9.635475077699194,47.87120634056866,9.253798165305842,47.333501623625494,192.6297607681856
19.425715071333805,30.47156235518552,13.885143627159788,43.31893571118493,10.971532102003122,45.25839334725152,101.01296401582515
21.67041586660151,30.91666393845459,11.638017108705082,42.57850753638253,13.736904100849817,45.40423221711064,174.38197266855218
20.58314234385457,30.330052614426275,12.532757672373016,43.1162099677545,10.009546979685592,49.39204712258281,60.57156991978801
20.951038230937684,25.80250066699886,9.418770011736296,43.82916862189356,13.113200018470666,49.2629971908797,347.69011087613643
21.994333431622138,27.225915093732624,12.317734018638827,43.76155489523585,12.186593452950515,44.94948486804757,12.537639493756476
19.841168122270307,25.578774371702973,10.462216110684057,47.06243159916612,13.325944816858346,47.55624790372647,154.9572947584113
20.533792474870193,26.581771550980193,10.774763375104289,44.44247350717763,11.427323852658636,44.314076187328475,88.60481671462544
18.014824460805453,26.32339434461327,14.239984294049592,47.47591870978041,10.379169845948077,45.585498106539056,159.2741419034334
20.354754699765557,25.09873490444378,11.19872499130373,46.06185697379902,11.293156228757864,47.96505257696147,37.45656961155599
20.97878747927556,28.868739140357846,13.028391351291829,46.78914419859421,12.616172713347812,47.86268689124115,12.155802586963151
19.288532254647322,29.294818220884785,14.727231218838737,43.64380937090905,14.183264505777707,48.39503842556968,101.73635493552895
22.319514866976466,30.347203995906966,11.476233858387154,45.91596036253489,12.05873128776371,43.91210956983583,136.12574346137177
21.769772334677775,30.829866318899633,13.14903728791234,48.08114947923166,10.293247050603798,47.02439687291037,144.722209481501
17.580411270652814,27.300857999951926,12.804219873252185,43.16297344657925,12.585457046773211,49.47131445751004,50.48788734126295
18.45581273442171,28.293327791621287,10.672845519089973,42.89583815041697,10.119679644648611,45.88246322660101,111.53523784342727
20.85871595632807,30.877321617096793,12.359887607451487,47.335324768179575,11.33373645568753,48.98545123241853,40.26659973361679
18.62634531703256,29.086087518202124,13.278148580403334,48.39340973005555,10.850050308313385,45.69957974252286,107.04986149901248
17.89266362361687,27.303740515985908,12.019517146367715,43.84888456478671,13.773728011693857,49.786453556500625,104.97378883739493
20.801036993406207,28.383875045140435,12.814588766919474,43.172566630808575,12.679192080135122,49.581788429474926,37.6237951855772
18.208674728495893,29.282940722898125,15.237003645073077,47.00608011950079,12.429060716082034,44.62658407426528,174.59649075501565
21.11947169568801,29.840257172614557,13.506516867149042,44.13381183649215,11.740661760896383,46.79910944826026,44.66175831460268
